step,kind,scheduled_seq_ids,scheduled_labels,num_scheduled_seqs,prefill_tokens,decode_tokens,new_output_tokens,finished_seq_ids,step_latency_s,elapsed_s,waiting,running,used_kv_blocks,free_kv_blocks,phase
73,decode,6 7 8 9,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,6 7 8,0.029910117387771606,51.73860730230808,0,1,1,712,main
74,decode,9,late_short_3,1,0,1,1,,44.239946357905865,95.97862732410431,0,1,1,712,main
75,decode,9,late_short_3,1,0,1,1,,0.03015746921300888,96.00890714675188,0,1,1,712,main
76,decode,9,late_short_3,1,0,1,1,,0.025879420340061188,96.03484281152487,0,1,1,712,main
77,decode,9,late_short_3,1,0,1,1,,0.02597268670797348,96.06086346507072,0,1,1,712,main
78,decode,9,late_short_3,1,0,1,1,,0.025570273399353027,96.086475931108,0,1,1,712,main
79,decode,9,late_short_3,1,0,1,1,,0.025787293910980225,96.11230218410492,0,1,1,712,main
80,decode,9,late_short_3,1,0,1,1,,0.025269053876399994,96.13761073350906,0,1,1,712,main
81,decode,9,late_short_3,1,0,1,1,,0.026514410972595215,96.16416396945715,0,1,1,712,main
82,decode,9,late_short_3,1,0,1,1,,0.03288792818784714,96.1970985904336,0,1,1,712,main
83,decode,9,late_short_3,1,0,1,1,,0.028713561594486237,96.22596279531717,0,1,1,712,main
84,decode,9,late_short_3,1,0,1,1,,0.02550935000181198,96.25152884423733,0,1,1,712,main
85,decode,9,late_short_3,1,0,1,1,,0.025253593921661377,96.27682855725288,0,1,1,712,main
86,decode,9,late_short_3,1,0,1,1,,0.025692038238048553,96.3025628104806,0,1,1,712,main
87,decode,9,late_short_3,1,0,1,1,,0.02542565017938614,96.32802871614695,0,1,1,712,main
88,decode,9,late_short_3,1,0,1,1,9,0.0305086150765419,96.35861279070377,0,0,0,713,main
