step,kind,scheduled_seq_ids,scheduled_labels,num_scheduled_seqs,prefill_tokens,decode_tokens,new_output_tokens,finished_seq_ids,step_latency_s,elapsed_s,waiting,running,used_kv_blocks,free_kv_blocks,phase
45,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.043914876878261566,43.86679486185312,0,8,8,721,main
46,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.039663419127464294,43.906603179872036,0,8,8,721,main
47,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.038117676973342896,43.94482106715441,0,8,8,721,main
48,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.0410284548997879,43.98592548072338,0,8,8,721,main
49,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03778257220983505,44.023841850459576,0,8,8,721,main
50,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.04619111120700836,44.07013663649559,0,8,8,721,main
51,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.046718187630176544,44.11704608052969,0,8,8,721,main
52,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.038812994956970215,44.15597681701183,0,8,8,721,main
53,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.04201028496026993,44.19816333800554,0,8,8,721,main
54,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.0388653501868248,44.23713944852352,0,8,8,721,main
55,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.039777643978595734,44.277035251259804,0,8,8,721,main
56,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03990050405263901,44.31706576794386,0,8,8,721,main
57,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03923453390598297,44.35641472786665,0,8,8,721,main
58,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.04112926125526428,44.39766342192888,0,8,8,721,main
59,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03857048600912094,44.436335913836956,0,8,8,721,main
60,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.04017072916030884,44.47660683840513,0,8,8,721,main
61,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.04033423215150833,44.51707460731268,0,8,8,721,main
62,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03914278745651245,44.55634165555239,0,8,8,721,main
63,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.044067636132240295,44.600571878254414,0,8,8,721,main
64,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03742044419050217,44.63811453431845,0,8,8,721,main
65,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.04181741923093796,44.68003271520138,0,8,8,721,main
66,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.039790116250514984,44.71998456865549,0,8,8,721,main
67,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.040018998086452484,44.760121911764145,0,8,8,721,main
68,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.041738592088222504,44.80200360715389,0,8,8,721,main
69,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03946851193904877,44.84160625934601,0,8,8,721,main
70,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.04146236181259155,44.88317643851042,0,8,8,721,main
71,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.04075464606285095,44.92410746961832,0,8,8,721,main
72,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,1 2 3 4,0.04003573954105377,44.96430856734514,0,4,4,725,main
73,decode,6 7 8 9,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,6 7 8,0.04108024388551712,45.0055078715086,0,1,1,728,main
74,decode,9,late_short_3,1,0,1,1,,30.00833912193775,75.0139814466238,0,1,1,728,main
75,decode,9,late_short_3,1,0,1,1,,0.04349936544895172,75.05772552639246,0,1,1,728,main
76,decode,9,late_short_3,1,0,1,1,,0.03758607059717178,75.0954173207283,0,1,1,728,main
77,decode,9,late_short_3,1,0,1,1,,0.035919226706027985,75.13143508136272,0,1,1,728,main
78,decode,9,late_short_3,1,0,1,1,,0.0364043191075325,75.1679293885827,0,1,1,728,main
79,decode,9,late_short_3,1,0,1,1,,0.036066196858882904,75.20409789681435,0,1,1,728,main
80,decode,9,late_short_3,1,0,1,1,,0.03620963543653488,75.24041320383549,0,1,1,728,main
81,decode,9,late_short_3,1,0,1,1,,0.03735557198524475,75.27787041664124,0,1,1,728,main
82,decode,9,late_short_3,1,0,1,1,,0.03844617307186127,75.31641981750727,0,1,1,728,main
83,decode,9,late_short_3,1,0,1,1,,0.036298878490924835,75.35283670574427,0,1,1,728,main
84,decode,9,late_short_3,1,0,1,1,,0.03609173744916916,75.38904271274805,0,1,1,728,main
85,decode,9,late_short_3,1,0,1,1,,0.03641236573457718,75.4255545437336,0,1,1,728,main
86,decode,9,late_short_3,1,0,1,1,,0.03612449765205383,75.4617772474885,0,1,1,728,main
87,decode,9,late_short_3,1,0,1,1,,0.03718350827693939,75.4990595728159,0,1,1,728,main
88,decode,9,late_short_3,1,0,1,1,9,0.03611356019973755,75.53530924022198,0,0,0,729,main
