step,kind,scheduled_seq_ids,scheduled_labels,num_scheduled_seqs,prefill_tokens,decode_tokens,new_output_tokens,finished_seq_ids,step_latency_s,elapsed_s,waiting,running,used_kv_blocks,free_kv_blocks,phase
58,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027889493852853775,25.243677530437708,0,8,8,665,main
59,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027891140431165695,25.271638616919518,0,8,8,665,main
60,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.028026796877384186,25.299732264131308,0,8,8,665,main
61,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027789149433374405,25.327590126544237,0,8,8,665,main
62,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027618255466222763,25.35527789965272,0,8,8,665,main
63,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.02794790267944336,25.38328790664673,0,8,8,665,main
64,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.028170064091682434,25.411525692790747,0,8,8,665,main
65,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.02806420996785164,25.43965958058834,0,8,8,665,main
66,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027629509568214417,25.467361118644476,0,8,8,665,main
67,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027361277490854263,25.4947849214077,0,8,8,665,main
68,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027692418545484543,25.52253796160221,0,8,8,665,main
69,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027940474450588226,25.550547264516354,0,8,8,665,main
70,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027894534170627594,25.578511770814657,0,8,8,665,main
71,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027899272739887238,25.606485325843096,0,8,8,665,main
72,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,11 12 13 14,0.028045807033777237,25.634614184498787,0,4,4,669,main
73,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.02766493335366249,25.66234189271927,0,4,4,669,main
74,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.02737058699131012,25.689758956432343,0,4,4,669,main
75,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.027078643441200256,25.716882552951574,0,4,4,669,main
76,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.027194909751415253,25.744122579693794,0,4,4,669,main
77,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.027214735746383667,25.771389972418547,0,4,4,669,main
78,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.02744866907596588,25.798887189477682,0,4,4,669,main
79,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.027670957148075104,25.82661072537303,0,4,4,669,main
80,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.027618587017059326,25.854283683001995,0,4,4,669,main
81,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,16 17 18,0.02734336256980896,25.881682764738798,0,1,1,672,main
82,decode,19,late_short_3,1,0,1,1,,16.337021943181753,42.21875296160579,0,1,1,672,main
83,decode,19,late_short_3,1,0,1,1,,0.029212575405836105,42.24802607297897,0,1,1,672,main
84,decode,19,late_short_3,1,0,1,1,,0.02732129395008087,42.275393303483725,0,1,1,672,main
85,decode,19,late_short_3,1,0,1,1,,0.02711385488510132,42.30254612863064,0,1,1,672,main
86,decode,19,late_short_3,1,0,1,1,,0.027175117284059525,42.32975744828582,0,1,1,672,main
87,decode,19,late_short_3,1,0,1,1,,0.02709377184510231,42.35688881203532,0,1,1,672,main
88,decode,19,late_short_3,1,0,1,1,,0.027137134224176407,42.38406280055642,0,1,1,672,main
89,decode,19,late_short_3,1,0,1,1,,0.027350585907697678,42.41145097464323,0,1,1,672,main
90,decode,19,late_short_3,1,0,1,1,,0.027043763548135757,42.43853272870183,0,1,1,672,main
91,decode,19,late_short_3,1,0,1,1,,0.026994280517101288,42.46556442975998,0,1,1,672,main
92,decode,19,late_short_3,1,0,1,1,,0.026963230222463608,42.492565739899874,0,1,1,672,main
93,decode,19,late_short_3,1,0,1,1,,0.02689477801322937,42.519497998058796,0,1,1,672,main
94,decode,19,late_short_3,1,0,1,1,,0.02693893015384674,42.54647481068969,0,1,1,672,main
95,decode,19,late_short_3,1,0,1,1,19,0.026927277445793152,42.573454298079014,0,0,0,673,main
