seq_id,label,prompt_tokens,target_output_tokens,actual_output_tokens,add_time_s,first_token_time_s,finish_time_s,time_to_first_token_s,end_to_end_latency_s,preemptions
11,initial_short_0,16,64,64,0.005472801625728607,52.691454134881496,55.531872786581516,52.68598133325577,55.52639998495579,0
12,initial_short_1,16,64,64,0.0057408735156059265,52.691454134881496,55.531872786581516,52.68571326136589,55.52613191306591,0
13,initial_short_2,16,64,64,0.005907118320465088,52.691454134881496,55.531872786581516,52.68554701656103,55.52596566826105,0
14,initial_short_3,16,64,64,0.00605754554271698,52.691454134881496,55.531872786581516,52.68539658933878,55.5258152410388,0
15,long_0,1024,16,16,52.73516161739826,53.34285685420036,53.94577568769455,0.6076952368021011,1.2106140702962875,0
16,late_short_0,16,64,64,52.73794274777174,53.41975786536932,55.87580680847168,0.68181511759758,3.1378640606999397,0
17,late_short_1,16,64,64,52.738035306334496,53.41975786536932,55.87580680847168,0.6817225590348244,3.137771502137184,0
18,late_short_2,16,64,64,52.73810813575983,53.41975786536932,55.87580680847168,0.6816497296094894,3.137698672711849,0
19,late_short_3,16,64,64,52.73817639052868,53.41975786536932,84.81764541566372,0.681581474840641,32.07946902513504,0
