step,kind,scheduled_seq_ids,scheduled_labels,num_scheduled_seqs,prefill_tokens,decode_tokens,new_output_tokens,finished_seq_ids,step_latency_s,elapsed_s,waiting,running,used_kv_blocks,free_kv_blocks,phase
61,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.029945917427539825,46.50344702601433,0,8,8,697,main
62,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03427543491125107,46.53783146291971,0,8,8,697,main
63,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.032519929111003876,46.57048588991165,0,8,8,697,main
64,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.030735701322555542,46.60133375227451,0,8,8,697,main
65,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03320084512233734,46.63462906330824,0,8,8,697,main
66,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03247173875570297,46.667247630655766,0,8,8,697,main
67,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.030122436583042145,46.69749291986227,0,8,8,697,main
68,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03360747545957565,46.73118964582682,0,8,8,697,main
69,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03419870883226395,46.76557397842407,0,8,8,697,main
70,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.0325072705745697,46.79820190370083,0,8,8,697,main
71,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03404362499713898,46.83234742283821,0,8,8,697,main
72,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,1 2 3 4,0.033430732786655426,46.86598566174507,0,4,4,701,main
73,decode,6 7 8 9,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,6 7 8,0.02846705913543701,46.894562028348446,0,1,1,704,main
74,decode,9,late_short_3,1,0,1,1,,28.689254373311996,75.58388135582209,0,1,1,704,main
75,decode,9,late_short_3,1,0,1,1,,0.02890949696302414,75.61288395524025,0,1,1,704,main
76,decode,9,late_short_3,1,0,1,1,,0.025607168674468994,75.6385410130024,0,1,1,704,main
77,decode,9,late_short_3,1,0,1,1,,0.025210455060005188,75.66379285603762,0,1,1,704,main
78,decode,9,late_short_3,1,0,1,1,,0.02576957643032074,75.68960420787334,0,1,1,704,main
79,decode,9,late_short_3,1,0,1,1,,0.025356464087963104,75.71499846875668,0,1,1,704,main
80,decode,9,late_short_3,1,0,1,1,,0.025706343352794647,75.7407479211688,0,1,1,704,main
81,decode,9,late_short_3,1,0,1,1,,0.028963133692741394,75.76976339519024,0,1,1,704,main
82,decode,9,late_short_3,1,0,1,1,,0.027274154126644135,75.797149553895,0,1,1,704,main
83,decode,9,late_short_3,1,0,1,1,,0.025864191353321075,75.82305932790041,0,1,1,704,main
84,decode,9,late_short_3,1,0,1,1,,0.025300495326519012,75.84840240329504,0,1,1,704,main
85,decode,9,late_short_3,1,0,1,1,,0.025797508656978607,75.87424296885729,0,1,1,704,main
86,decode,9,late_short_3,1,0,1,1,,0.025275595486164093,75.89956206828356,0,1,1,704,main
87,decode,9,late_short_3,1,0,1,1,,0.025293737649917603,75.92489796131849,0,1,1,704,main
88,decode,9,late_short_3,1,0,1,1,9,0.02536063641309738,75.95031829178333,0,0,0,705,main
